STAZIONE FS;AEROPORTO;CODICE IDENTIFICATIVO;SALA CONFERENZE;PARCHEGGIO;PROVINCIA;IMPIANTI RISALITA;DENOMINAZIONE;SITO WEB;STELLE;TERMALE;ACCESSO AI DISABILI;PERIFERIA;FAX;NUOVA CLASSIFICAZIONE LR11;TELEFONO;COLLINARE;COMUNE;NUMERO CIVICO;INDIRIZZO;SOLARIUM;EMAIL;ZONA FIERA;LAGO;SPAGNOLO;INTERNO;CAP;AUTOSTRADA;FITNESS;GIOCHI BIMBI;TIPOLOGIA SECONDARIA;CATEGORIA;SAUNA;ZONA;INGLESE;ALTRI SERVIZI;CENTRO STORICO;ARIA CONDIZIONATA;LOCALITA;MARE;ANIMALI AMMESSI;PISCINA;TEDESCO;CHIUSURA TEMPORANEA;RISTORANTE;FRANCESE;TIPOLOGIA;PISCINA COPERTA;DATA ULTIMA MODIFICA
FALSO;FALSO;52219;FALSO;FALSO;VERONA;FALSO;AMARENA;www.bbamarena.com;;FALSO;FALSO;FALSO;3498795583;2 Leoni;;VERO;NEGRAR;14;Via San Martino;FALSO;info@bbamarena.com;FALSO;FALSO;VERO;;37024;FALSO;FALSO;FALSO;;;FALSO;verona;VERO;TV SAT - CONNESSIONE WI-FI - bollitore e frigo in camera;FALSO;VERO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;BED AND BREAKFAST;FALSO;22/06/2016
FALSO;FALSO;51764;FALSO;VERO;VERONA;FALSO;AMARONE B& B;;;FALSO;FALSO;VERO;;;3477913870    3404084720;VERO;NEGRAR;31 - Santa Maria;Via Sartori;FALSO;;FALSO;FALSO;FALSO;;37024;FALSO;FALSO;VERO;;;FALSO;verona;VERO;;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;BED AND BREAKFAST;FALSO;01/10/2012
FALSO;FALSO;45767;FALSO;FALSO;VERONA;FALSO;ANNA MARIA;;;FALSO;VERO;FALSO;045/7241770;2 Leoni;045/7241770      340/8520307;VERO;CAPRINO VERONESE;381;via Dosso di Rubiana;FALSO;mazzola.annamaria@gmail.com;FALSO;FALSO;FALSO;;37013;FALSO;FALSO;VERO;;;FALSO;garda;VERO;PARCHEGGIO, TV SATELLITARE;VERO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;BED AND BREAKFAST;FALSO;28/03/2017
FALSO;FALSO;86820;FALSO;VERO;VERONA;FALSO;ANTICA CORTE PANEGO;www.anticacortepanego.com;;FALSO;FALSO;FALSO;;2 Leoni;347/8245440;VERO;NEGRAR;8;Via Panego;FALSO;mirellaturato@yahoo.it;FALSO;FALSO;FALSO;;37024;FALSO;FALSO;FALSO;;;FALSO;verona;VERO;biciclette, tv satellitare in camera uso gratuito, parcheggio privato, terrazzo.;FALSO;VERO;;FALSO;VERO;FALSO;FALSO;FALSO;FALSO;FALSO;BED AND BREAKFAST;FALSO;05/04/2017
FALSO;FALSO;90361;FALSO;FALSO;VERONA;FALSO;ANTICA VALPOLICELLA;www.anticavalpolicella.com;;FALSO;FALSO;FALSO;;;333 8036561;FALSO;FUMANE;1 - Val di Lena;Via Lena di Sotto;FALSO;damaniccolo@gmail.com;FALSO;FALSO;FALSO;;37022;FALSO;FALSO;FALSO;;;FALSO;verona;FALSO;;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;BED AND BREAKFAST;FALSO;13/10/2017
FALSO;FALSO;171082;FALSO;VERO;VERONA;FALSO;ANTICO BORGO;www.anticoborgomarcemigo.it;;FALSO;FALSO;FALSO;456500011;2 Leoni;456500011;VERO;TREGNAGO;1;Via Sant'Antonio;FALSO;info@anticoborgomarcemigo.it;FALSO;FALSO;FALSO;;37039;FALSO;FALSO;FALSO;;;FALSO;verona;VERO;vicinanza mezzi pubblici, accettazione gruppi, frigo bar, sala lettura, wi-fi, noleggio bici;FALSO;VERO;;FALSO;VERO;FALSO;FALSO;FALSO;FALSO;FALSO;BED AND BREAKFAST;FALSO;10/02/2017
FALSO;FALSO;82840;FALSO;VERO;VERONA;FALSO;ANTICO FIENILE;www.anticofienilenegrar.it;;FALSO;FALSO;FALSO;;2 Leoni;346/5238270;FALSO;NEGRAR;9/a;Via della Rimembranza;FALSO;anticofienilenegrar@gmail.com;FALSO;FALSO;FALSO;;37024;FALSO;FALSO;FALSO;;;FALSO;verona;VERO;;VERO;VERO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;BED AND BREAKFAST;FALSO;15/09/2016
FALSO;FALSO;47159;FALSO;VERO;VERONA;FALSO;AQUARIUS;;;FALSO;FALSO;FALSO;045/8841047;2 Leoni;045/8841047    320/2384475;FALSO;VERONA;44;Via Lanificio;FALSO;aquarius.bb09@yahoo.it;FALSO;FALSO;FALSO;;37141;FALSO;FALSO;FALSO;;;FALSO;verona;VERO;servizio baby sitter - TELEVISIONE;FALSO;FALSO;;FALSO;FALSO;FALSO;VERO;FALSO;FALSO;FALSO;BED AND BREAKFAST;FALSO;06/04/2017
FALSO;FALSO;50637;FALSO;VERO;VERONA;FALSO;AQUILONE B & B;aquilone.myblog.it;;FALSO;FALSO;VERO;;2 Leoni;349 8752069;FALSO;VERONA;8 - PortoSan Pancrazio;Via Belluno;FALSO;marnegro@alice.it;FALSO;FALSO;VERO;;37133;FALSO;FALSO;FALSO;;;FALSO;verona;VERO;Ferro e tavolo da stiro - asciugacapelli - forno - tv - uso gratuito biciclette;FALSO;VERO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;VERO;BED AND BREAKFAST;FALSO;09/09/2016
FALSO;FALSO;117551;FALSO;VERO;VERONA;FALSO;ARCHE BED AND BREAKFAST;;;FALSO;FALSO;FALSO;;2 Leoni;340 5648080;FALSO;VERONA;5/c;Via SanTa Maria in Chiavica;FALSO;martagioco@libero.it;FALSO;FALSO;FALSO;;37121;FALSO;FALSO;FALSO;;;FALSO;verona;VERO;vicinanza mezzi pubblici, wi-fi;VERO;VERO;;FALSO;VERO;FALSO;FALSO;FALSO;FALSO;FALSO;BED AND BREAKFAST;FALSO;13/01/2017
FALSO;FALSO;112306;FALSO;VERO;VERONA;FALSO;ARCO IRIS;;;FALSO;FALSO;FALSO;045/6831112;3 Leoni;335/7802511;VERO;NEGRAR;6;VIA ROVERETI;FALSO;alexiague@libero.it;FALSO;FALSO;VERO;;37024;FALSO;FALSO;FALSO;;;FALSO;verona;FALSO;navetta/transfer, wi-fi, fitness;FALSO;VERO;;FALSO;VERO;FALSO;FALSO;FALSO;FALSO;VERO;BED AND BREAKFAST;FALSO;16/05/2016
FALSO;FALSO;45791;FALSO;FALSO;VERONA;FALSO;ARENA ARTIST'S;;;FALSO;FALSO;FALSO;;;348/5854584;FALSO;VERONA;11/a int. 3;Vicolo Calcirelli;FALSO;ornellafioriodisancassiano@gmail.com;FALSO;FALSO;FALSO;;37122;FALSO;FALSO;FALSO;;;FALSO;verona;VERO;;VERO;VERO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;VERO;BED AND BREAKFAST;FALSO;21/02/2017
FALSO;FALSO;1022;FALSO;FALSO;VERONA;FALSO;ARENA B & B;www.arenabeb.it;;FALSO;FALSO;FALSO;;;347/1460922;FALSO;VERONA;1 int. 5;Vicolo Terese - Piazza Cittadella;FALSO;graziata@live.it;FALSO;FALSO;FALSO;;37122;FALSO;FALSO;FALSO;;;FALSO;verona;VERO;;VERO;VERO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;BED AND BREAKFAST;FALSO;11/10/2012
FALSO;FALSO;44938;FALSO;FALSO;VERONA;FALSO;ARENA INN B&B;www.arenainn.it;;FALSO;FALSO;FALSO;;2 Leoni;340/2815654;FALSO;VERONA;5;via Terre;FALSO;g.mancag@libero.it;FALSO;FALSO;FALSO;;;FALSO;FALSO;FALSO;;;FALSO;verona;VERO;frigo bar, tv -connessione internet;VERO;VERO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;VERO;BED AND BREAKFAST;FALSO;03/02/2017
FALSO;FALSO;62082;FALSO;FALSO;VERONA;FALSO;ARENA VERDE;;;FALSO;FALSO;FALSO;;;045/7500846  328/9620309;VERO;NEGRAR;14;Via M. D'Azeglio;FALSO;trezzolani.marco@alice.it;FALSO;FALSO;FALSO;;37024;FALSO;FALSO;FALSO;;;FALSO;verona;FALSO;;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;BED AND BREAKFAST;FALSO;23/01/2013
FALSO;FALSO;88540;FALSO;FALSO;VERONA;FALSO;ARMONIA;;;FALSO;FALSO;FALSO;;3 Leoni;347/0733364;FALSO;VERONA;25 int. 2;Via Pomposa;FALSO;alessia.marruso@hotmail.it;VERO;FALSO;FALSO;;37134;VERO;FALSO;FALSO;;;FALSO;verona;VERO;;FALSO;VERO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;BED AND BREAKFAST;FALSO;23/03/2016
FALSO;FALSO;204852;FALSO;FALSO;VERONA;FALSO;ARSENALE SUITES;;;FALSO;FALSO;FALSO;;2 Leoni;393 9886979;FALSO;VERONA;6;Piazza Arsenale;FALSO;franzan.matteo@me.com;FALSO;FALSO;FALSO;;37100;FALSO;FALSO;FALSO;;;FALSO;verona;FALSO;Vicinanza mezzi pubblici, parcheggio non custodito, servizio navetta, wi-fi.;VERO;VERO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;BED AND BREAKFAST;FALSO;19/02/2018
FALSO;FALSO;96140;FALSO;FALSO;VERONA;FALSO;ART & BREAKFAST;;;FALSO;FALSO;FALSO;;2 Leoni;347/4407584;FALSO;VERONA;7  -  INT. 3;VIA CARLO CATTANEO;FALSO;artandbreakfast@fastwebnet.it;FALSO;FALSO;FALSO;;37121;FALSO;FALSO;FALSO;;;FALSO;verona;VERO;;VERO;VERO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;BED AND BREAKFAST;FALSO;18/04/2017
FALSO;FALSO;117552;FALSO;FALSO;VERONA;FALSO;ART & COFFEE;www.artandcoffee.it;;FALSO;FALSO;FALSO;;2 Leoni;0458012192 3289544139;FALSO;VERONA;1;Vicolo Cieco Agnello;FALSO;info@artandcoffee.it;FALSO;FALSO;VERO;;37121;FALSO;FALSO;FALSO;;;FALSO;verona;VERO;wi-fi;VERO;VERO;;FALSO;FALSO;FALSO;VERO;FALSO;FALSO;FALSO;BED AND BREAKFAST;FALSO;13/01/2017
FALSO;FALSO;896;FALSO;FALSO;VERONA;FALSO;ARTE E NATURA IN VALPOLICELLA;http://www.bebartenatura.com;;FALSO;FALSO;FALSO;457502241;2 Leoni;0457502241 - 3496712975;VERO;NEGRAR;32 località Calcarole;Via Fratel Francesco Ferez;FALSO;fagavalpolicella@katamail.com;FALSO;FALSO;FALSO;;37024;FALSO;FALSO;FALSO;;;FALSO;verona;FALSO;uso pianoforte a professionisti, tv satellitare, galleria d'arte, sala lettura, INTERNET, FRIGO BAR;FALSO;VERO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;VERO;BED AND BREAKFAST;FALSO;25/07/2016
FALSO;FALSO;86300;FALSO;VERO;VERONA;FALSO;ARTEMIDE;www.bbartemide.it;;FALSO;FALSO;FALSO;045/6180148;4 Leoni;392 5101539 - 340 5546962;FALSO;ARCOLE;41  Loc. Gazzolo;Via Motte Crosaron;FALSO;info@bbartemide.it;FALSO;FALSO;FALSO;;37040;FALSO;FALSO;VERO;;;FALSO;verona;VERO;"internet (wi-fi); tv in camera.";FALSO;VERO;;FALSO;VERO;FALSO;VERO;FALSO;FALSO;FALSO;BED AND BREAKFAST;FALSO;17/10/2016
VERO;FALSO;52793;FALSO;VERO;VERONA;FALSO;ARTE NEL CENTRO;www.bebartenelcentro.it;;FALSO;FALSO;FALSO;;3 Leoni;327/3369189;FALSO;VERONA;60 int. 17;Corso Porta Nuova;FALSO;bebartenelcentro@gmail.com;FALSO;FALSO;FALSO;;37122;FALSO;FALSO;FALSO;;;FALSO;verona;VERO;;VERO;VERO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;BED AND BREAKFAST;FALSO;19/05/2017
FALSO;FALSO;95581;FALSO;FALSO;VERONA;FALSO;ART GALLERY FONTANA;;;FALSO;FALSO;FALSO;;;393/5695933;FALSO;SAN GIOVANNI LUPATOTO;11;Via M. Marcello;FALSO;fontanafabiola@outlook.com;FALSO;FALSO;FALSO;;37057;FALSO;FALSO;FALSO;;;FALSO;verona;VERO;;VERO;FALSO;;FALSO;VERO;FALSO;FALSO;FALSO;FALSO;VERO;BED AND BREAKFAST;FALSO;16/02/2018
FALSO;FALSO;107462;FALSO;VERO;VERONA;FALSO;ATTICO 33;www.attico33.it;;FALSO;FALSO;FALSO;;3 Leoni;349/4339614;FALSO;VERONA;33;Viale del Lavoro;FALSO;info@attico33.it;VERO;FALSO;VERO;;37135;FALSO;FALSO;FALSO;;;FALSO;verona;VERO;;FALSO;VERO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;BED AND BREAKFAST;FALSO;31/08/2016
FALSO;FALSO;51461;FALSO;VERO;VERONA;FALSO;AU JARDIN FLEURI;www.jardinfleuri.it;;FALSO;FALSO;VERO;458009204;;3405000298;FALSO;SAN GIOVANNI LUPATOTO;4/a;Via Palù;FALSO;louisinchantal@gmail.com;FALSO;FALSO;VERO;;37057;FALSO;FALSO;VERO;;;FALSO;verona;VERO;TV;FALSO;VERO;;FALSO;VERO;FALSO;FALSO;FALSO;FALSO;VERO;BED AND BREAKFAST;FALSO;18/04/2017
FALSO;FALSO;107782;FALSO;FALSO;VERONA;FALSO;AVENUE B&B;;;FALSO;FALSO;FALSO;;2 Leoni;347/6992236;FALSO;VERONA;127 scala B int. 10;Corso Porta Nuova;FALSO;avenue127bb@gmail.com;FALSO;FALSO;FALSO;;37122;FALSO;FALSO;FALSO;;;FALSO;verona;VERO;;VERO;VERO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;BED AND BREAKFAST;FALSO;23/03/2016
FALSO;FALSO;51644;FALSO;VERO;VERONA;FALSO;A VILLA ESPERIA;;;FALSO;FALSO;VERO;45917115;3 Leoni;3355461111   0457300016;FALSO;ISOLA DELLA SCALA;40;Via Verona;FALSO;infovillaesperia@gmail.com;FALSO;FALSO;FALSO;;37063;FALSO;FALSO;FALSO;;;FALSO;verona;VERO;;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;VERO;BED AND BREAKFAST;FALSO;18/04/2017
FALSO;FALSO;28295;FALSO;FALSO;VERONA;FALSO;BASSI MARINA;;;FALSO;FALSO;FALSO;;;329/7640085 045 591729;FALSO;VERONA;19;via Stella;FALSO;marina.via.stella@alice.it;FALSO;FALSO;VERO;;37131;FALSO;FALSO;FALSO;;;FALSO;verona;VERO;ampia terrazza con possibilita' di stare all'aperto;VERO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;VERO;BED AND BREAKFAST;FALSO;01/10/2012
FALSO;FALSO;125303;FALSO;FALSO;VERONA;FALSO;B&B 21;;;FALSO;FALSO;FALSO;;3 Leoni;3474667696;VERO;NEGRAR;1;VIA DELLE MAGNOLIE;FALSO;LORELLALOVAT21@GMAIL.COM;FALSO;FALSO;FALSO;;37024;FALSO;FALSO;FALSO;;;FALSO;verona;FALSO;WIFI;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;BED AND BREAKFAST;FALSO;10/05/2016
FALSO;FALSO;92500;FALSO;FALSO;VERONA;FALSO;B & B 4 STAGIONI;;;FALSO;FALSO;VERO;;2 Leoni;347/5441696;FALSO;VERONA;29 Montorio;Piazza Buccari;FALSO;cristina@beb4stagioni.it;FALSO;FALSO;VERO;;37141;FALSO;FALSO;FALSO;;;FALSO;verona;VERO;;FALSO;FALSO;;FALSO;FALSO;FALSO;VERO;FALSO;FALSO;VERO;BED AND BREAKFAST;FALSO;09/09/2016
FALSO;FALSO;49315;FALSO;FALSO;VERONA;FALSO;B&BA;;;FALSO;FALSO;FALSO;;;346-9606506;FALSO;CASTELNUOVO DEL GARDA;9/b;Via dell'Artigliere;FALSO;;FALSO;FALSO;VERO;;37014;FALSO;FALSO;FALSO;;;FALSO;garda;VERO;;VERO;FALSO;;FALSO;FALSO;FALSO;VERO;FALSO;FALSO;FALSO;BED AND BREAKFAST;FALSO;08/02/2010
FALSO;FALSO;46970;FALSO;FALSO;VERONA;FALSO;B & B ABRÌ;www.abriverona.jimdo.it;;FALSO;FALSO;FALSO;;2 Leoni;348/1202183;FALSO;VERONA;20/c int. 1;Via Silvio Pellico;FALSO;abriverona@libero.it;FALSO;FALSO;FALSO;;37123;FALSO;FALSO;FALSO;;;FALSO;verona;VERO;;VERO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;BED AND BREAKFAST;FALSO;16/08/2016
FALSO;FALSO;906;FALSO;VERO;VERONA;FALSO;B & B A CASA DI SARA;sites.google.om/site/spiazzibandb;;VERO;FALSO;FALSO;;2 Leoni;340/6459273;FALSO;PESCANTINA;72;Via Madonna;FALSO;renzo.spiazzi@libero.it;FALSO;FALSO;FALSO;;37026;VERO;FALSO;FALSO;;;FALSO;verona;VERO;tv in ogni camera;VERO;VERO;;FALSO;VERO;FALSO;FALSO;FALSO;FALSO;FALSO;BED AND BREAKFAST;FALSO;01/03/2017
VERO;VERO;47764;FALSO;FALSO;VERONA;FALSO;B&B A CASA DI SUSI;;;VERO;FALSO;FALSO;;2 Leoni;045 6450551 - 340 4797357;VERO;CASTELNUOVO DEL GARDA;23;Via Umberto I;FALSO;susannamoro52@alice.it;FALSO;VERO;FALSO;;37014;VERO;FALSO;FALSO;;;FALSO;garda;VERO;;VERO;VERO;;FALSO;VERO;FALSO;FALSO;FALSO;FALSO;VERO;BED AND BREAKFAST;FALSO;08/04/2016
FALSO;FALSO;50770;FALSO;FALSO;VERONA;FALSO;B & B ACCADEMIA;;;FALSO;FALSO;FALSO;458065178;2 Leoni;3488137426;FALSO;VERONA;4 int. 5;Via dei Mutilati;FALSO;info@bbaccademia.it;FALSO;FALSO;VERO;;37122;FALSO;FALSO;FALSO;;;FALSO;verona;VERO;;VERO;VERO;;FALSO;VERO;FALSO;VERO;FALSO;FALSO;FALSO;BED AND BREAKFAST;FALSO;14/04/2017
FALSO;FALSO;93020;FALSO;FALSO;VERONA;FALSO;B&B ACERO ROSSO;;;FALSO;FALSO;VERO;;2 Leoni;045/2224436;FALSO;SAN GIOVANNI LUPATOTO;212;Via Cesare Battisti;FALSO;albertomace@live.it;FALSO;FALSO;FALSO;;37057;FALSO;FALSO;FALSO;;;FALSO;verona;VERO;;FALSO;VERO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;BED AND BREAKFAST;FALSO;01/02/2017
FALSO;FALSO;108202;FALSO;FALSO;VERONA;FALSO;B&B ACTEA VERONA;;;FALSO;FALSO;FALSO;045/581084;2 Leoni;045/581084   333/5399132;FALSO;VERONA;11 int. 6;Via Bolzano;FALSO;felicettifra11@gmail.com;VERO;FALSO;FALSO;;37135;FALSO;FALSO;FALSO;;;FALSO;verona;VERO;frigo bar in camera-parcheggio non custodito-wi fi;FALSO;VERO;;FALSO;VERO;FALSO;FALSO;FALSO;FALSO;FALSO;BED AND BREAKFAST;FALSO;13/11/2017
FALSO;FALSO;67222;FALSO;FALSO;VERONA;FALSO;B&B AGLI SCALIGERI;;;FALSO;FALSO;FALSO;;2 Leoni;347/4765089;FALSO;VERONA;2 int. 3;Vicolo Ponte Nuovo;FALSO;info@agliscaligeri.it;FALSO;FALSO;VERO;;37121;FALSO;FALSO;FALSO;;;FALSO;verona;VERO;;VERO;VERO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;VERO;BED AND BREAKFAST;FALSO;08/03/2017
FALSO;FALSO;49465;FALSO;FALSO;VERONA;FALSO;B & B AGLI SCAVI;;;FALSO;FALSO;FALSO;045 8003807;2 Leoni;045 8003807;FALSO;VERONA;2;Via Amanti;FALSO;mariellaturri.mt@libero.it;FALSO;FALSO;FALSO;;37100;FALSO;FALSO;FALSO;;;FALSO;verona;FALSO;internet;VERO;VERO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;BED AND BREAKFAST;FALSO;23/03/2017
FALSO;FALSO;193422;FALSO;VERO;VERONA;FALSO;B&B AGLI ULIVI;;;FALSO;FALSO;FALSO;;2 Leoni;045/8680651;FALSO;BUSSOLENGO;19/A;VIA AURORA;FALSO;bbagliulivi@gmail.com;FALSO;FALSO;VERO;;37012;FALSO;FALSO;FALSO;;;FALSO;garda;VERO;WI-FI;FALSO;FALSO;;FALSO;FALSO;FALSO;VERO;FALSO;FALSO;FALSO;BED AND BREAKFAST;FALSO;19/06/2017
FALSO;FALSO;77300;FALSO;FALSO;VERONA;FALSO;B&B AI TESTI;;;FALSO;FALSO;FALSO;;2 Leoni;348/5145050;FALSO;CASTELNUOVO DEL GARDA;14;Via Testi;FALSO;bbaitesti14@gmail.com;FALSO;FALSO;FALSO;;37014;FALSO;FALSO;FALSO;;;FALSO;garda;VERO;;VERO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;BED AND BREAKFAST;FALSO;08/04/2016
FALSO;FALSO;92740;FALSO;FALSO;VERONA;FALSO;B & B AL CENTRO STORICO;www.alcentrostoricoverona.it;;FALSO;FALSO;FALSO;;2 Leoni;045/6932209;FALSO;VERONA;6;Vicolo Cieco Parigino;FALSO;info@alcentrostoricoverona.it;VERO;FALSO;FALSO;;37122;FALSO;FALSO;FALSO;;;FALSO;verona;VERO;;FALSO;FALSO;;FALSO;FALSO;FALSO;VERO;FALSO;FALSO;FALSO;BED AND BREAKFAST;FALSO;21/03/2017
FALSO;FALSO;71660;FALSO;VERO;VERONA;FALSO;B&B AL CRISTO;www.bebalcristo.com;;FALSO;FALSO;FALSO;045/6845020;2 Leoni;045/6845020;VERO;SANT'AMBROGIO DI VALPOLICELLA;2;Via Case Sparse Cristo;FALSO;info@bebalcristo.com;FALSO;FALSO;FALSO;;37015;FALSO;FALSO;VERO;;;FALSO;verona;VERO;SAUNA, PISCINA SCOPERTA, WIFI,;FALSO;VERO;;FALSO;FALSO;FALSO;VERO;FALSO;FALSO;VERO;BED AND BREAKFAST;FALSO;12/04/2016
FALSO;FALSO;47493;FALSO;VERO;VERONA;FALSO;B & B ALESSIO GIUSEPPE;www.alessiocamere.it;;FALSO;FALSO;FALSO;045 7210698;2 Leoni;045 7210698;FALSO;BARDOLINO;10/2;Via Vasco De Gama;FALSO;alessioaffittacamere@alessiocamere.it;FALSO;VERO;FALSO;;37011;FALSO;FALSO;VERO;;;FALSO;garda;FALSO;;FALSO;VERO;;FALSO;VERO;FALSO;VERO;FALSO;FALSO;FALSO;BED AND BREAKFAST;FALSO;23/05/2016
FALSO;FALSO;45277;FALSO;FALSO;VERONA;FALSO;B & B AL FILARMONICO;www.alfilarmonico.it;;FALSO;FALSO;FALSO;045/8065178;2 Leoni;045/8065178   347/3796194;FALSO;VERONA;5 int. 11;via Dei Mutilati;FALSO;info@alfilarmonico.it;FALSO;FALSO;FALSO;;37122;FALSO;FALSO;FALSO;;;FALSO;verona;VERO;;VERO;VERO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;VERO;BED AND BREAKFAST;FALSO;19/05/2017
FALSO;FALSO;93880;FALSO;FALSO;VERONA;FALSO;B & B AL GIARDINETTO;;;FALSO;FALSO;VERO;;2 Leoni;366/2157038   045/975503;FALSO;VERONA;11;Via Tiberghien;FALSO;rosanna@confetteriafilarmonica.it;FALSO;FALSO;FALSO;;37132;FALSO;FALSO;VERO;;;FALSO;verona;VERO;;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;BED AND BREAKFAST;FALSO;24/03/2017
FALSO;FALSO;97525;FALSO;VERO;VERONA;FALSO;B & B ALLA MAGNOLIA;;;FALSO;FALSO;FALSO;0442/629544;3 Leoni;339/1437660;FALSO;LEGNAGO;2/A-B;Via San Tommaso;FALSO;allamagnolia.legnago@gmail.com;FALSO;FALSO;FALSO;;37045;FALSO;FALSO;FALSO;;;FALSO;verona;VERO;Trasporto navetta - uso biciclette;FALSO;VERO;;FALSO;VERO;FALSO;FALSO;FALSO;FALSO;FALSO;BED AND BREAKFAST;FALSO;22/06/2016
VERO;FALSO;98042;FALSO;FALSO;VERONA;FALSO;B & B ALLA ROSA;;;FALSO;FALSO;VERO;;2 Leoni;392/6635556;FALSO;PESCHIERA DEL GARDA;14;Via Venezia;FALSO;teresarosa83@hotmail.com;FALSO;VERO;FALSO;;37019;VERO;FALSO;FALSO;;;FALSO;garda;VERO;;FALSO;VERO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;VERO;BED AND BREAKFAST;FALSO;12/09/2016
FALSO;VERO;167513;FALSO;FALSO;VERONA;FALSO;B&B ALLA TORRE;;;FALSO;FALSO;FALSO;;2 Leoni;335/6417222;VERO;SONA;8;Via IV Novembre;FALSO;luigiforoni8@gmail.com;FALSO;FALSO;FALSO;;37060;FALSO;FALSO;FALSO;;;FALSO;verona;VERO;vicinanza mezzi pubblici, menu per celiaci, parcheggio non custodito, wi-fi;VERO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;VERO;BED AND BREAKFAST;FALSO;22/12/2016
FALSO;FALSO;75520;FALSO;FALSO;VERONA;FALSO;B&B AL MONTE;www.bbalmonte.it;;FALSO;FALSO;FALSO;;2 Leoni;340/2253658;VERO;VALEGGIO SUL MINCIO;43 - Salionze;Loc. Monte Salionze;FALSO;mail@bbalmonte.it;FALSO;VERO;FALSO;;37067;FALSO;FALSO;VERO;;;FALSO;garda;VERO;;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;BED AND BREAKFAST;FALSO;03/05/2016
FALSO;FALSO;125202;FALSO;FALSO;VERONA;FALSO;B&B AL PICCIONE;;;FALSO;FALSO;FALSO;;2 Leoni;457153611;VERO;BUSSOLENGO;79;VIA PASTRENGO;FALSO;BBALPICCIONE@GMAIL.COM;FALSO;FALSO;FALSO;;37012;FALSO;FALSO;FALSO;;;FALSO;garda;FALSO;;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;BED AND BREAKFAST;FALSO;30/03/2017
FALSO;FALSO;127004;FALSO;FALSO;VERONA;FALSO;B&B AL PORTICCIOLO;;;FALSO;FALSO;FALSO;;2 Leoni;3470020669;FALSO;TORRI DEL BENACO;14;Piazza Calderini;FALSO;sissi1985@libero.it;FALSO;FALSO;FALSO;;37010;FALSO;FALSO;FALSO;;;FALSO;garda;FALSO;;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;BED AND BREAKFAST;FALSO;30/05/2016
FALSO;FALSO;174883;FALSO;VERO;VERONA;FALSO;B&B AL SUONATORE;;;FALSO;FALSO;FALSO;;2 Leoni;347 0191124;VERO;VESTENANOVA;20;VIA CHIESA;FALSO;robyandy@tiscali.it;FALSO;FALSO;VERO;;37030;FALSO;FALSO;FALSO;;;FALSO;verona;VERO;;FALSO;FALSO;;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;VERO;BED AND BREAKFAST;FALSO;21/03/2017
