"STAZIONE FS";"AEROPORTO";"CODICE IDENTIFICATIVO";"SALA CONFERENZE";"PARCHEGGIO";"PROVINCIA";"IMPIANTI RISALITA";"DENOMINAZIONE";"SITO WEB";"STELLE";"TERMALE";"ACCESSO AI DISABILI";"PERIFERIA";"FAX";"NUOVA CLASSIFICAZIONE LR11";"TELEFONO";"COLLINARE";"COMUNE";"NUMERO CIVICO";"INDIRIZZO";"SOLARIUM";"EMAIL";"ZONA FIERA";"LAGO";"SPAGNOLO";"INTERNO";"CAP";"AUTOSTRADA";"FITNESS";"GIOCHI BIMBI";"TIPOLOGIA SECONDARIA";"CATEGORIA";"SAUNA";"ZONA";"INGLESE";"ALTRI SERVIZI";"CENTRO STORICO";"ARIA CONDIZIONATA";"LOCALITA";"MARE";"ANIMALI AMMESSI";"PISCINA";"TEDESCO";"CHIUSURA TEMPORANEA";"RISTORANTE";"FRANCESE";"TIPOLOGIA";"PISCINA COPERTA";"DATA ULTIMA MODIFICA"
"Falso";"Falso";"2973";"Falso";"Vero";"VERONA";"Falso";"TOBAGO";"www.zaglio.it";"4 **** SUPERIOR";"Falso";"Falso";"Falso";"0457256753";"4 **** SUPERIOR";"0457256340";"Vero";"GARDA";"1";"Via Vincenzo Bellini";"Falso";"tobago@zaglio.it";"Falso";"Vero";"Falso";;"37016";"Falso";"Vero";"Falso";"Albergo";;"Vero";"garda";"Vero";"PISCINA RISCALDATA, LINEA WIRLESS, PAY TV,";"Falso";"Vero";;"Falso";"Vero";"Vero";"Vero";"Falso";"Vero";"Falso";"ALBERGO";"Falso";"25/10/2017"
"Falso";"Falso";"3003";"Falso";"Vero";"VERONA";"Falso";"VILLA MADRINA";"www.villamadrina.it";"4 **** SUPERIOR";"Falso";"Falso";"Falso";"0457256716";"4 **** SUPERIOR";"0456270144";"Falso";"GARDA";"1";"Via Paolo Veronese,";"Falso";"villamadrina@villamadrina.it";"Falso";"Vero";"Falso";;"37016";"Falso";"Vero";"Falso";"Albergo";;"Vero";"garda";"Vero";"beauty center";"Falso";"Vero";;"Falso";"Falso";"Vero";"Vero";"Falso";"Vero";"Vero";"ALBERGO";"Falso";"07/11/2017"
"Falso";"Falso";"3462";"Falso";"Vero";"VERONA";"Falso";"HOTEL DUE TORRI";"www.duetorrihotels.com";"5 *****";"Falso";"Falso";"Falso";"0458004130";;"045595044";"Falso";"VERONA";"4";"Piazza Sant'Anastasia";"Falso";"bookingduetorrihotel@duetorrihotels.com";"Falso";"Falso";"Vero";;"37121";"Falso";"Falso";"Falso";"Albergo";;"Falso";"verona";"Vero";;"Vero";"Vero";;"Falso";"Vero";"Falso";"Vero";"Falso";"Vero";"Vero";"ALBERGO";"Falso";"05/10/2012"
"Falso";"Falso";"3430";"Falso";"Vero";"VERONA";"Falso";"HOTEL GABBIA D'ORO";"www.hotelgabbiadoro.it";"5 *****";"Falso";"Falso";"Falso";"045590293";"5 *****";"0458003060";"Falso";"VERONA";"4/A";"Corso Porta Borsari";"Falso";"info@hotelgabbiadoro.it";"Falso";"Falso";"Vero";;"37121";"Falso";"Falso";"Falso";"Albergo";;"Falso";"verona";"Vero";;"Vero";"Vero";;"Falso";"Vero";"Falso";"Vero";"Falso";"Vero";"Vero";"ALBERGO";"Falso";"16/01/2017"
"Falso";"Falso";"3463";"Falso";"Vero";"VERONA";"Falso";"PALAZZO VICTORIA";"www.palazzovictoria.com";"5 ***** lusso";"Falso";"Vero";"Falso";"045590155";"5 ***** lusso";"045590566";"Falso";"VERONA";"8";"Via Adua";"Falso";"info@palazzovictoria.com";"Falso";"Falso";"Vero";;"37121";"Falso";"Vero";"Falso";"Albergo";;"Falso";"verona";"Vero";"stirapantaloni elettrico - decoder-dvd-c";"Vero";"Vero";;"Falso";"Vero";"Falso";"Vero";"Falso";"Vero";"Vero";"ALBERGO";"Falso";"17/11/2017"
"Falso";"Falso";"51333";"Falso";"Vero";"VERONA";"Falso";"VILLA CORDEVIGO WINE RELAIS";"www.villacordevigo.com";"5 ***** lusso";"Falso";"Falso";"Falso";"045/6268482";"5 ***** lusso";"045/7235287";"Vero";"CAVAION VERONESE";;"LOCALITA' CORDEVIGO";"Falso";"info@villacordevigo.com";"Falso";"Vero";"Falso";;"37010";"Vero";"Falso";"Falso";"Albergo";;"Falso";"garda";"Vero";;"Falso";"Vero";;"Falso";"Vero";"Vero";"Vero";"Falso";"Vero";"Vero";"ALBERGO";"Falso";"31/10/2017"
"Falso";"Falso";"48366";"Falso";"Vero";"VERONA";"Falso";"AL CARDELLINO";"www.alcardellino.it";"2 **";"Falso";"Falso";"Vero";"045 6228758";"2 **";"045 6229048";"Vero";"BARDOLINO";"16";"VIA PRALESI,";"Falso";"info@alcardellino.it";"Falso";"Falso";"Falso";;"37011";"Falso";"Falso";"Vero";"Residenze turistico alberghiere";;"Falso";"garda";"Falso";;"Falso";"Vero";;"Falso";"Falso";"Falso";"Vero";"Falso";"Vero";"Falso";"ALBERGO";"Falso";"12/01/2017"
"Falso";"Falso";"121692";"Falso";"Vero";"VERONA";"Falso";"BUE D'ORO";;"2 **";"Falso";"Falso";"Falso";;"2 **";"045 7952383";"Falso";"VALEGGIO SUL MINCIO";"15";"Via Marsala";"Falso";"maurizio.bruni4@gmail.com";"Falso";"Falso";"Falso";;"37067";"Falso";"Vero";"Falso";"Residenze turistico alberghiere";;"Vero";"garda";"Vero";;"Vero";"Vero";;"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"ALBERGO";"Falso";"24/01/2018"
"Falso";"Falso";"49649";"Falso";"Vero";"VERONA";"Falso";"CASA MARIA";;"2 **";"Falso";"Falso";"Falso";"045 6594336";"2 **";"045 7420284";"Falso";"BRENZONE SUL GARDA";"7";"VIA DELL'ACQUA FRESCA";"Falso";"info@residencecasamaria.it";"Falso";"Vero";"Falso";;"37010";"Falso";"Falso";"Falso";"Residenze turistico alberghiere";;"Falso";"garda";"Falso";;"Falso";"Falso";;"Falso";"Falso";"Falso";"Vero";"Falso";"Falso";"Falso";"ALBERGO";"Falso";"26/10/2017"
"Falso";"Falso";"53438";"Falso";"Vero";"VERONA";"Falso";"LA CORTE DANESE";"www.cortedanese.com";"2 **";"Falso";"Falso";"Falso";"0456299929";"2 **";"0456290669";"Falso";"TORRI DEL BENACO";"34";"Via Mazzini";"Falso";"info@cortedanese.com";"Falso";"Falso";"Falso";;"37010";"Falso";"Falso";"Falso";"Residenze turistico alberghiere";;"Falso";"garda";"Falso";;"Falso";"Falso";;"Falso";"Falso";"Vero";"Falso";"Falso";"Falso";"Falso";"ALBERGO";"Falso";"25/10/2017"
"Falso";"Falso";"2748";"Falso";"Falso";"VERONA";"Falso";"RESIDENZA TUR.ALBERGHIERA ALIGHIERI";"www.hotelalighieri.com";"2 **";"Falso";"Falso";"Falso";"045 6212327";"2 **";"045 6212327";"Falso";"BARDOLINO";"48";"Via Dante Alighieri";"Falso";"info@hotelalighieri.com";"Falso";"Falso";"Falso";;"37011";"Falso";"Falso";"Falso";"Residenze turistico alberghiere";;"Falso";"garda";"Vero";;"Vero";"Vero";;"Falso";"Vero";"Falso";"Vero";"Falso";"Falso";"Falso";"ALBERGO";"Falso";"25/10/2017"
"Falso";"Falso";"3494";"Falso";"Vero";"VERONA";"Falso";"RESIDENZA TURISTICA ALBERGHIERA CASTELVECCHIO";"www.residencecastelvecchio.com";"2 **";"Falso";"Falso";"Falso";"045595304";;"045594755";"Falso";"VERONA";"46/48";"Corso Cavour";"Falso";"gcanossa@libero.it";"Falso";"Falso";"Vero";;"37121";"Falso";"Falso";"Falso";"Residenze turistico alberghiere";;"Falso";"verona";"Vero";;"Vero";"Vero";;"Falso";"Vero";"Falso";"Vero";"Falso";"Falso";"Vero";"ALBERGO";"Falso";"05/10/2012"
"Falso";"Falso";"2818";"Falso";"Falso";"VERONA";"Falso";"SAN VITO (R.T.A.)";"www.residencesanvito.it";"2 **";"Falso";"Falso";"Falso";"0457420911";"2 **";"0457420911";"Falso";"BRENZONE SUL GARDA";"1";"Via San Vito";"Falso";"sanvitobrenzone@gmail.com";"Falso";"Vero";"Falso";;"37010";"Falso";"Falso";"Falso";"Residenze turistico alberghiere";;"Falso";"garda";"Falso";;"Vero";"Falso";;"Falso";"Vero";"Falso";"Vero";"Falso";"Falso";"Falso";"ALBERGO";"Falso";"07/11/2017"
"Falso";"Falso";"2763";"Falso";"Vero";"VERONA";"Falso";"ST. ANTONY";"www.hotelantony.it";"2 **";"Falso";"Falso";"Falso";"0456212565";"2 **";"0456212565";"Falso";"BARDOLINO";"31";"Via Gardesana dell'Acqua";"Falso";"info@hotelantony.it";"Falso";"Vero";"Falso";;"37011";"Falso";"Falso";"Falso";"Residenze turistico alberghiere";;"Falso";"garda";"Vero";;"Falso";"Vero";;"Falso";"Falso";"Vero";"Vero";"Falso";"Falso";"Falso";"ALBERGO";"Falso";"20/10/2017"
"Falso";"Falso";"2937";"Falso";"Vero";"VERONA";"Falso";"STELLA ALPINA";"www.stellaalpinahotel.it";"2 **";"Falso";"Vero";"Falso";"0457220090";"2 **";"0456247082 - 0456247168";"Falso";"FERRARA DI MONTE BALDO";"s.n.";"Piazzale Giovanni Paolo II°";"Falso";"info@stellaalpinahotel.it";"Falso";"Falso";"Falso";;"37020";"Falso";"Falso";"Vero";"Residenze turistico alberghiere";;"Falso";"garda";"Vero";"WI-FI";"Vero";"Falso";;"Falso";"Vero";"Falso";"Vero";"Falso";"Vero";"Vero";"ALBERGO";"Falso";"16/01/2017"
"Falso";"Falso";"3153";"Falso";"Vero";"VERONA";"Falso";"VACANZE 2000";"www.vacanze2000.net";"2 **";"Falso";"Falso";"Falso";"0456570381";"2 **";"0457400327";"Vero";"MALCESINE";"36";"Via Puri";"Falso";"info@vacanze2000.net";"Falso";"Falso";"Falso";;"37018";"Falso";"Falso";"Vero";"Residenze turistico alberghiere";;"Falso";"garda";"Vero";;"Falso";"Vero";;"Falso";"Falso";"Vero";"Vero";"Falso";"Falso";"Falso";"ALBERGO";"Falso";"13/10/2017"
"Falso";"Falso";"3166";"Falso";"Vero";"VERONA";"Falso";"VENDEMME";"www.campingbellavistamalcesine.com";"2 **";"Falso";"Falso";"Falso";"045 7420244";;"045 7420244";"Falso";"MALCESINE";"5";"Località Vendemme";"Falso";"info@campingbellavistamalcesine.com";"Falso";"Vero";"Falso";;"37018";"Falso";"Falso";"Vero";"Residenze turistico alberghiere";;"Falso";"garda";"Vero";;"Falso";"Falso";;"Falso";"Falso";"Falso";"Vero";"Falso";"Falso";"Vero";"ALBERGO";"Falso";"17/04/2014"
"Falso";"Falso";"2841";"Falso";"Vero";"VERONA";"Falso";"VILLA MARGHERITA";"www.nascimbeni.it";"2 **";"Falso";"Falso";"Falso";"0452109286";"2 **";"0457420063 - 348/2495080";"Falso";"BRENZONE SUL GARDA";"64";"Via M.G. Nascimbeni";"Falso";"info@nascimbeni.it";"Falso";"Vero";"Falso";;"37010";"Falso";"Falso";"Vero";"Residenze turistico alberghiere";;"Falso";"garda";"Vero";;"Falso";"Falso";;"Falso";"Vero";"Vero";"Vero";"Falso";"Falso";"Falso";"ALBERGO";"Falso";"12/01/2017"
"Falso";"Falso";"3074";"Falso";"Vero";"VERONA";"Falso";"APARTHOTEL ROMA";"www.residenceroma.net";"3 ***";"Falso";"Falso";"Falso";"0457400888";"3 ***";"0457400888";"Falso";"MALCESINE";"59";"Via Gardesana";"Falso";"info@residenceroma.net";"Falso";"Vero";"Falso";;"37018";"Falso";"Falso";"Vero";"Residenze turistico alberghiere";;"Falso";"garda";"Vero";;"Falso";"Falso";;"Falso";"Falso";"Vero";"Vero";"Falso";"Falso";"Vero";"ALBERGO";"Falso";"13/10/2017"
"Falso";"Falso";"2975";"Falso";"Vero";"VERONA";"Falso";"DORIA (R.T.A.)";"www.residencedoria.com";"3 ***";"Falso";"Falso";"Falso";"0456270184";"3 ***";"045 7255018";"Falso";"GARDA";"47";"Via Don Gnocchi";"Falso";"info@residencedoria.com";"Falso";"Vero";"Falso";;"37016";"Falso";"Vero";"Falso";"Residenze turistico alberghiere";;"Falso";"garda";"Vero";;"Falso";"Falso";;"Falso";"Vero";"Falso";"Vero";"Falso";"Falso";"Vero";"ALBERGO";"Falso";"10/10/2017"
"Falso";"Falso";"70200";"Falso";"Vero";"VERONA";"Falso";"LA CASA DI PERICLE";;"3 ***";"Falso";"Falso";"Falso";"045 7285632";"3 ***";"045 7285632 - 347 8153953";"Vero";"BRENZONE SUL GARDA";"18";"LOCALITA' FASSE,";"Falso";"info@gardaimmobilien.net";"Falso";"Vero";"Vero";;"37010";"Falso";"Falso";"Falso";"Residenze turistico alberghiere";;"Falso";"garda";"Vero";;"Falso";"Falso";;"Falso";"Vero";"Falso";"Vero";"Falso";"Falso";"Falso";"ALBERGO";"Falso";"03/05/2017"
"Falso";"Falso";"3256";"Falso";"Vero";"VERONA";"Falso";"NETTUNO RESIDENCE HOTEL";"www.nettunoresidencehotel.it";"3 ***";"Falso";"Vero";"Vero";"0456401918";"3 ***";"0456401934";"Falso";"PESCHIERA DEL GARDA";"18";"Località Fornaci";"Falso";"info@nettunoresidencehotel.it";"Falso";"Vero";"Falso";;"37019";"Falso";"Falso";"Vero";"Residenze turistico alberghiere";;"Falso";"garda";"Vero";;"Falso";"Vero";;"Falso";"Falso";"Vero";"Vero";"Falso";"Falso";"Falso";"ALBERGO";"Falso";"23/03/2017"
"Falso";"Falso";"3100";"Falso";"Vero";"VERONA";"Falso";"PANORAMA";"www.panoramamalcesine.com";"3 ***";"Falso";"Falso";"Falso";"0457400608";"3 ***";"0457400171";"Vero";"MALCESINE";"83";"VIA PANORAMICA";"Falso";"info@panoramamalcesine.com";"Falso";"Falso";"Vero";;"37018";"Falso";"Vero";"Vero";"Residenze turistico alberghiere";;"Vero";"garda";"Vero";;"Falso";"Vero";;"Falso";"Falso";"Vero";"Vero";"Falso";"Vero";"Vero";"ALBERGO";"Vero";"10/10/2017"
"Falso";"Falso";"61320";"Falso";"Vero";"VERONA";"Falso";"RESIDENZA AGNELLO D'ORO";;"3 ***";"Falso";"Vero";"Falso";"0456704891";"3 ***";"0456704996";"Falso";"BUSSOLENGO";"15";"VIA MAZZINI";"Falso";"info@albertini-bussolengo.it";"Falso";"Falso";"Falso";;"37012";"Falso";"Falso";"Falso";"Residenze turistico alberghiere";;"Falso";"garda";"Vero";;"Vero";"Vero";;"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"ALBERGO";"Falso";"03/05/2017"
"Falso";"Falso";"3107";"Falso";"Vero";"VERONA";"Falso";"RESIDENZA LIDO";"www.lidomalcesine.com";"3 ***";"Falso";"Falso";"Falso";"0456570500";"3 ***";"0457400886-0457401200";"Falso";"MALCESINE";"102";"VIA GARDESANA,";"Falso";"info@lidomalcesine.com";"Falso";"Vero";"Falso";;"37018";"Falso";"Falso";"Vero";"Residenze turistico alberghiere";;"Vero";"garda";"Vero";"PONTILE PRIVATO  -   BOE";"Falso";"Falso";;"Falso";"Vero";"Vero";"Vero";"Falso";"Falso";"Falso";"ALBERGO";"Falso";"03/04/2017"
"Falso";"Falso";"3052";"Falso";"Vero";"VERONA";"Falso";"RESIDENZA TURISTICA ALBERGHIERA OLYMPIA";"www.reshot-olimpia.it";"3 ***";"Falso";"Vero";"Falso";"0456470048";"3 ***";"0457580123";"Falso";"LAZISE";"4";"PIAZZALE MARRA";"Falso";"reshot.olimpia@tiscalinet.it";"Falso";"Vero";"Falso";;"37017";"Falso";"Falso";"Falso";"Residenze turistico alberghiere";;"Falso";"garda";"Vero";"WI-FI GRATUITA";"Vero";"Vero";;"Falso";"Falso";"Vero";"Vero";"Falso";"Falso";"Vero";"ALBERGO";"Falso";"12/01/2017"
"Falso";"Falso";"2819";"Falso";"Vero";"VERONA";"Falso";"VILLA BEATRICE";"www.villabeatrice.com";"3 ***";"Falso";"Falso";"Falso";"0457420517";"3 ***";"0457420077";"Falso";"BRENZONE SUL GARDA";"10";"Via XX Settembre";"Falso";"info@residencebeatrice.com";"Falso";"Vero";"Falso";;"37010";"Falso";"Falso";"Falso";"Residenze turistico alberghiere";;"Falso";"garda";"Vero";;"Vero";"Vero";;"Falso";"Vero";"Falso";"Vero";"Falso";"Falso";"Falso";"ALBERGO";"Falso";"18/10/2017"
"Vero";"Falso";"45451";"Falso";"Vero";"VERONA";"Falso";"VILLA BRUSCO DIPENDENZA";"www.hotelbrusco.it";"3 ***";"Vero";"Falso";"Vero";"0456150548";"3 ***";"0456150820";"Falso";"CALDIERO";"9";"Via Strà";"Falso";"info@hotelbrusco.it";"Falso";"Falso";"Vero";;"37042";"Falso";"Falso";"Vero";"Residenze turistico alberghiere";;"Falso";"verona";"Vero";;"Falso";"Falso";;"Falso";"Vero";"Falso";"Falso";"Falso";"Vero";"Vero";"ALBERGO";"Falso";"27/02/2018"
"Falso";"Falso";"3049";"Falso";"Vero";"VERONA";"Falso";"PALAZZO DELLA SCALA";"www.palazzodellascala.com";"4 ****";"Falso";"Vero";"Falso";"0456471060";"4 ****";"0456471060";"Falso";"LAZISE";"54";"Via Gardesana";"Falso";"info@palazzodellascala.com";"Falso";"Vero";"Falso";;"37017";"Falso";"Falso";"Vero";"Residenze turistico alberghiere";;"Falso";"garda";"Vero";"lavatura e stiratura biancheria a pagamento";"Vero";"Vero";;"Falso";"Vero";"Vero";"Vero";"Falso";"Vero";"Vero";"ALBERGO";"Falso";"14/02/2018"
"Falso";"Falso";"109443";"Falso";"Vero";"VERONA";"Falso";"CASA E LAGO";;"2 **";"Falso";"Falso";"Falso";;"2 **";"0457420025";"Falso";"BRENZONE SUL GARDA";"5/a";"madonna della pace";"Falso";"info@casa-lago.com";"Falso";"Falso";"Falso";;"37010";"Falso";"Falso";"Vero";"Villaggio - albergo";;"Falso";"garda";"Falso";"piscina";"Falso";"Falso";;"Falso";"Vero";"Falso";"Falso";"Falso";"Vero";"Falso";"ALBERGO";"Falso";"10/04/2017"
"Falso";"Falso";"2829";"Falso";"Vero";"VERONA";"Falso";"CASTELLI";"www.residencecastelli.it";"2 **";"Falso";"Falso";"Falso";"0457430020";"2 **";"0457430174/7430700";"Falso";"BRENZONE SUL GARDA";"11";"via Dante Alighieri";"Falso";"info@residencecastelli.it";"Falso";"Vero";"Falso";;"37010";"Falso";"Falso";"Vero";"Villaggio - albergo";;"Falso";"garda";"Vero";;"Falso";"Vero";;"Falso";"Vero";"Vero";"Vero";"Falso";"Falso";"Falso";"ALBERGO";"Falso";"21/10/2016"
"Falso";"Falso";"2901";"Falso";"Vero";"VERONA";"Falso";"EDEN";"www.parchotels.it";"2 **";"Falso";"Falso";"Vero";"0365954354";"2 **";"0365913534";"Falso";"CASTELNUOVO DEL GARDA";"2/A";"via Coppo";"Falso";"garda@parchotels.it";"Falso";"Falso";"Falso";;"37014";"Vero";"Falso";"Falso";"Villaggio - albergo";;"Falso";"garda";"Vero";;"Falso";"Falso";;"Falso";"Vero";"Vero";"Vero";"Falso";"Falso";"Falso";"ALBERGO";"Falso";"25/09/2017"
"Falso";"Falso";"3258";"Falso";"Vero";"VERONA";"Falso";"GOLF RESIDENCE";"www.parchotels.it";"2 **";"Falso";"Falso";"Vero";;"2 **";"0457550062";"Falso";"PESCHIERA DEL GARDA";;"Località Paradiso";"Falso";"garda@parchotels.it";"Falso";"Falso";"Falso";;"37019";"Vero";"Falso";"Falso";"Villaggio - albergo";;"Falso";"garda";"Vero";;"Falso";"Falso";;"Falso";"Vero";"Vero";"Vero";"Falso";"Falso";"Falso";"ALBERGO";"Falso";"18/01/2017"
"Falso";"Falso";"2835";"Falso";"Vero";"VERONA";"Falso";"SOLEI";"www.residencesolei.it";"2 **";"Falso";"Vero";"Falso";"0457430198";"2 **";"0457430283";"Falso";"BRENZONE SUL GARDA";"103";"Via A. Vespucci";"Falso";"info@residencesolei.it";"Falso";"Vero";"Falso";;"37010";"Falso";"Falso";"Vero";"Villaggio - albergo";;"Falso";"garda";"Falso";;"Falso";"Falso";;"Falso";"Vero";"Falso";"Vero";"Falso";"Falso";"Falso";"ALBERGO";"Falso";"13/01/2017"
"Falso";"Falso";"2842";"Falso";"Vero";"VERONA";"Falso";"TAKI'S VILLAGE";"www.hoteltaki.it";"2 **";"Falso";"Vero";"Vero";"045 7430154";"2 **";"045 7430035";"Falso";"BRENZONE SUL GARDA";"3";"LOCALITA'  SALTO,";"Falso";"info@hoteltaki.it";"Falso";"Vero";"Vero";;"37010";"Falso";"Falso";"Vero";"Villaggio - albergo";;"Falso";"garda";"Vero";;"Falso";"Falso";;"Falso";"Falso";"Vero";"Vero";"Falso";"Falso";"Falso";"ALBERGO";"Falso";"12/01/2017"
"Falso";"Falso";"53042";"Falso";"Vero";"VERONA";"Falso";"VILLA AL LIDO";"www.allido.it";"2 **";"Falso";"Falso";"Falso";"0457430430";"2 **";"0457430430";"Falso";"BRENZONE SUL GARDA";"101";"Via A.Vespucci";"Falso";"villa@allido.it";"Falso";"Vero";"Falso";;"37010";"Falso";"Falso";"Falso";"Villaggio - albergo";;"Falso";"garda";"Vero";;"Falso";"Falso";;"Falso";"Vero";"Falso";"Vero";"Falso";"Falso";"Falso";"ALBERGO";"Falso";"24/04/2017"
"Falso";"Falso";"48658";"Falso";"Vero";"VERONA";"Falso";"VILLAGGIO-ALBERGO EXPERIA";"www.residencexperia.com";"2 **";"Falso";"Falso";"Falso";"045-6401807";;"045-6401814";"Falso";"CASTELNUOVO DEL GARDA";;"Località Brolo, fraz. Cavalcaselle";"Falso";"info@residencexperia.com";"Falso";"Vero";"Falso";;"37014";"Vero";"Falso";"Falso";"Villaggio - albergo";;"Falso";"garda";"Vero";;"Falso";"Vero";;"Falso";"Vero";"Vero";"Vero";"Falso";"Falso";"Vero";"ALBERGO";"Falso";"03/10/2012"
"Falso";"Falso";"3406";"Falso";"Vero";"VERONA";"Falso";"VILLAGGIO PATTY";;"2 **";"Falso";"Falso";"Vero";"0457260386";"2 **";"0457260010";"Vero";"TORRI DEL BENACO";"100";"Via Pai di Sotto";"Falso";"info@lorolli.it";"Falso";"Vero";"Falso";;"37010";"Falso";"Falso";"Vero";"Villaggio - albergo";;"Falso";"garda";"Vero";"PONTILE";"Falso";"Falso";;"Falso";"Vero";"Falso";"Vero";"Falso";"Falso";"Falso";"ALBERGO";"Falso";"12/01/2017"
"Falso";"Falso";"3064";"Falso";"Vero";"VERONA";"Falso";"ALESI";"www.hralesi.com";"3 ***";"Falso";"Falso";"Falso";"0457400516 -0457400217";"3 ***";"0457400533";"Falso";"MALCESINE";"157";"VIA NAVENE VECCHIA,";"Falso";"alesi@hralesi.com";"Falso";"Vero";"Falso";;"37018";"Falso";"Vero";"Vero";"Villaggio - albergo";;"Vero";"garda";"Vero";;"Falso";"Vero";;"Falso";"Vero";"Vero";"Vero";"Falso";"Falso";"Vero";"ALBERGO";"Falso";"17/10/2017"
"Falso";"Falso";"47839";"Falso";"Vero";"VERONA";"Falso";"ATLANTIDE";"www.europlan.it";"3 ***";"Falso";"Falso";"Falso";"045-7420296";"3 ***";"045-6590065";"Falso";"BRENZONE SUL GARDA";"54 - frazione Assenza";"Via Gardesana,";"Falso";"hotels@europlan.it";"Falso";"Vero";"Falso";;"37010";"Falso";"Falso";"Falso";"Villaggio - albergo";;"Falso";"garda";"Vero";"NOLEGGIO BICICLETTE";"Falso";"Vero";;"Falso";"Falso";"Vero";"Vero";"Falso";"Vero";"Falso";"ALBERGO";"Falso";"15/03/2017"
"Falso";"Falso";"50789";"Falso";"Vero";"VERONA";"Falso";"BERTOLETTA VILLAGE";"www.bertoletta.it";"3 ***";"Falso";"Vero";"Vero";;;"0456401241";"Falso";"PESCHIERA DEL GARDA";"8";"LOCALITA' BERTOLETTA";"Falso";"info@bertoletta.it";"Falso";"Falso";"Falso";;"37019";"Falso";"Falso";"Vero";"Villaggio - albergo";;"Falso";"garda";"Vero";;"Falso";"Vero";;"Falso";"Vero";"Vero";"Vero";"Falso";"Falso";"Falso";"ALBERGO";"Falso";"01/03/2017"
"Falso";"Falso";"2921";"Falso";"Vero";"VERONA";"Falso";"LA FILANDA";"wwwfilandaresidence.com";"3 ***";"Falso";"Falso";"Falso";"0456210420";"3 ***";"0457200977-6209444";"Vero";"COSTERMANO SUL GARDA";"16";"Via Tavernole,";"Falso";"fewo@europlan.it";"Falso";"Falso";"Falso";;"37010";"Falso";"Falso";"Vero";"Villaggio - albergo";;"Falso";"garda";"Vero";;"Falso";"Falso";;"Falso";"Falso";"Vero";"Vero";"Falso";"Vero";"Vero";"ALBERGO";"Falso";"17/03/2017"
"Falso";"Falso";"47205";"Falso";"Vero";"VERONA";"Falso";"PARC HOTEL GERMANO";"www.parchotels.it";"4 ****";"Falso";"Vero";"Vero";"0456214899";"4 ****";"0456214011";"Falso";"BARDOLINO";"10";"Via Gardesana dell'Acqua";"Falso";"germano@parchotels.it";"Falso";"Falso";"Falso";;"37011";"Falso";"Vero";"Falso";"Villaggio - albergo";;"Vero";"garda";"Vero";;"Falso";"Vero";;"Falso";"Vero";"Vero";"Vero";"Falso";"Vero";"Vero";"ALBERGO";"Vero";"03/10/2017"
"Falso";"Falso";"2403";"Falso";"Falso";"VERONA";"Falso";"CASA PER FERIE DON CALABRIA";;;"Falso";"Falso";"Falso";"045 7835767";"2 Leoni";"045 7835767 - 347 8440287";"Vero";"ROVERE' VERONESE";"1";"Camposilvano";"Falso";"fr.matteo@hotmail.it";"Falso";"Falso";"Falso";;"37028";"Falso";"Falso";"Vero";"Casa per ferie";;"Falso";"verona";"Falso";"ASSISTENZA RELIGIOSA, CAMPI SPORTIVI, SALA GIOCHI";"Falso";"Falso";;"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"ALTRA RICETTIVITA'";"Falso";"06/06/2017"
"Falso";"Falso";"2412";"Falso";"Falso";"VERONA";"Falso";"CASA PER FERIE SAN ZENO";;;"Falso";"Falso";"Vero";"0458070112";"2 Leoni";"0458070111";"Falso";"VERONA";"50";"Via don Minzoni";"Falso";"ospitalita@sanzeno.org";"Falso";"Falso";"Falso";;"37138";"Falso";"Falso";"Falso";"Casa per ferie";;"Falso";"verona";"Vero";"L'aria condizionata è presente in 25 camere";"Falso";"Vero";;"Falso";"Falso";"Falso";"Vero";"Falso";"Falso";"Falso";"ALTRA RICETTIVITA'";"Falso";"01/02/2017"
"Falso";"Falso";"2410";"Falso";"Falso";"VERONA";"Falso";"CENTRO CARRARO-LUGO-CORSI";"www.centrocarraro.it";;"Falso";"Falso";"Vero";"0458301929";;"045915877";"Falso";"VERONA";"45";"Lungadige Attiraglio";"Falso";"info@centrocarraro.it";"Falso";"Falso";"Falso";;"37124";"Falso";"Falso";"Falso";"Casa per ferie";;"Falso";"verona";"Vero";;"Falso";"Vero";;"Falso";"Falso";"Falso";"Vero";"Falso";"Falso";"Vero";"ALTRA RICETTIVITA'";"Falso";"14/07/2014"
"Falso";"Falso";"59560";"Falso";"Falso";"VERONA";"Falso";"DOMUS SAN BERNARDINO";"www.sanbernardinoverona.it";;"Falso";"Falso";"Falso";"045597305";"2 Leoni";"045597305";"Falso";"VERONA";"6";"Piazza San Francesco";"Falso";"info@domussanbernardino.it";"Falso";"Falso";"Falso";;"37123";"Falso";"Falso";"Falso";"Casa per ferie";;"Falso";"verona";"Vero";;"Vero";"Vero";;"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"Falso";"ALTRA RICETTIVITA'";"Falso";"26/02/2018"
